date_time,maxtempC,mintempC,precipMM,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,pressure,visibility,tempC_first_half,tempC_second_half,humidity_first_half,humidity_second_half,windspeedKmph_first_half,windspeedKmph_second_half,winddirDegree_first_half,winddirDegree_second_half,cloudcover_first_half,cloudcover_second_half
2017-06-14,31.0,23.0,4.4,314.4,6.0,56.0,21.46,30.12,30.12,27.42,19.88,1005.5,9.12,26.25,28.33,74.17,68.08,16.33,13.42,273.42,276.58,59.75,38.92
2017-06-15,30.0,25.0,16.0,314.4,7.0,49.0,22.25,29.67,29.67,27.12,24.75,1006.21,8.17,26.92,26.83,74.08,77.17,20.83,13.42,276.08,266.83,48.67,79.58
2017-06-16,27.0,24.0,10.9,256.8,5.0,41.0,21.83,27.17,27.17,24.83,19.25,1006.12,9.33,24.92,24.58,83.25,85.58,16.0,12.08,271.67,256.17,84.08,56.0
2017-06-17,31.0,23.0,1.6,314.4,7.0,34.0,21.42,30.04,30.04,27.29,21.25,1005.42,9.75,26.42,28.08,75.58,66.17,15.58,15.17,279.58,277.08,47.5,33.25
2017-06-18,32.0,24.0,7.3,314.4,7.0,26.0,21.54,31.12,31.12,28.33,21.21,1004.62,9.58,27.83,28.33,67.67,67.5,16.67,11.75,282.0,278.25,27.83,25.58
2017-06-19,31.0,25.0,0.7,288.0,6.0,19.0,21.5,30.29,30.29,27.71,23.46,1004.38,9.58,27.17,28.08,72.67,65.25,19.83,15.17,272.25,251.08,48.83,53.58
2017-06-20,31.0,24.0,0.3,314.4,6.0,11.0,20.25,30.12,30.12,28.12,27.5,1004.54,9.58,27.17,29.0,68.67,57.67,25.33,15.42,269.92,251.67,42.0,25.42
2017-06-21,33.0,24.0,0.3,314.4,7.0,4.0,19.75,30.75,30.75,28.75,26.67,1004.75,9.88,27.83,29.67,63.25,55.75,22.67,16.5,269.08,258.08,17.92,25.67
2017-06-22,33.0,24.0,0.0,314.4,7.0,0.0,19.67,30.92,30.92,28.83,30.12,1005.08,10.0,27.83,29.75,63.08,54.58,25.42,18.75,277.83,266.92,26.75,24.42
2017-06-23,34.0,25.0,0.4,314.4,7.0,0.0,20.04,30.96,30.96,28.92,28.04,1004.42,9.75,27.92,29.75,63.25,57.17,22.58,19.42,279.08,275.67,30.25,30.58
2017-06-24,33.0,25.0,0.0,314.4,7.0,0.0,19.83,30.62,30.62,28.62,28.79,1002.08,10.0,27.58,29.67,65.58,54.33,25.75,19.0,275.83,257.25,46.42,30.33
2017-06-25,31.0,25.0,7.4,256.8,7.0,4.0,20.25,29.42,29.42,27.5,28.88,1001.33,9.58,27.25,27.5,65.17,66.42,25.33,16.83,268.75,247.75,58.83,73.33
2017-06-26,26.0,24.0,5.1,228.0,5.0,11.0,20.79,26.62,26.62,24.67,35.46,1002.88,8.71,24.58,24.67,78.58,76.83,24.83,20.75,259.92,248.92,99.33,68.5
2017-06-27,27.0,23.0,1.9,196.8,6.0,19.0,19.75,27.12,27.12,25.29,32.92,1003.88,8.21,24.67,25.92,76.58,68.25,22.75,17.75,260.92,255.42,96.42,90.42
2017-06-28,27.0,23.0,0.0,225.6,6.0,26.0,19.17,26.79,26.79,25.17,38.17,1004.58,10.0,24.5,25.83,73.58,67.92,27.75,26.0,256.83,258.08,82.83,48.58
2017-06-29,30.0,23.0,0.0,314.4,7.0,34.0,19.25,28.12,28.12,26.21,34.21,1004.42,10.0,25.08,27.33,70.67,62.83,28.08,20.42,259.42,262.42,48.0,40.75
2017-06-30,31.0,23.0,0.0,314.4,7.0,42.0,19.04,29.75,29.75,27.88,37.29,1003.17,10.0,26.67,29.08,64.92,56.0,28.83,25.33,263.08,256.92,57.25,49.75
2017-07-01,30.0,24.0,0.6,314.4,7.0,47.0,19.29,28.58,28.58,26.83,32.58,1003.38,10.0,26.5,27.08,64.67,63.17,28.33,19.92,266.17,255.33,52.33,59.17
2017-07-02,32.0,25.0,0.0,314.4,7.0,55.0,19.17,29.71,29.71,28.04,31.88,1003.92,10.0,27.17,28.83,63.83,54.0,26.5,19.42,262.42,264.5,62.25,34.92
2017-07-03,32.0,24.0,0.1,314.4,7.0,62.0,19.0,30.0,30.0,28.25,31.17,1005.21,9.79,27.33,29.17,62.25,53.17,25.67,20.83,264.92,259.67,36.0,43.58
2017-07-04,32.0,24.0,0.2,314.4,6.0,69.0,18.62,29.54,29.54,28.12,32.62,1005.38,9.58,27.33,28.92,61.42,53.0,28.67,21.83,270.67,269.58,50.0,24.67
2017-07-05,33.0,24.0,0.7,288.0,7.0,76.0,18.88,29.42,29.42,27.92,30.08,1005.83,9.0,27.33,28.42,59.83,58.67,26.75,19.42,269.5,276.92,28.42,62.58
2017-07-06,30.0,24.0,0.0,314.4,7.0,84.0,19.21,28.67,28.67,26.92,27.96,1005.71,10.0,26.08,27.58,67.42,59.0,23.58,16.5,278.25,272.08,54.83,37.0
2017-07-07,32.0,25.0,0.8,314.4,7.0,91.0,18.62,29.79,29.79,28.33,25.92,1006.0,9.62,27.33,28.92,61.0,52.33,22.5,16.08,283.92,282.83,52.42,43.33
2017-07-08,33.0,24.0,0.0,314.4,7.0,98.0,18.17,29.71,29.71,28.42,25.33,1005.5,10.0,27.67,28.92,58.67,50.75,21.83,15.08,290.92,277.42,45.08,31.92
2017-07-09,33.0,26.0,0.7,288.0,7.0,100.0,19.17,30.54,30.54,28.79,23.17,1005.38,10.0,28.33,29.08,58.25,54.92,19.17,14.25,279.25,264.58,55.92,39.33
2017-07-10,34.0,25.0,0.0,314.4,7.0,87.0,19.08,30.75,30.75,28.92,22.71,1006.21,10.0,28.25,29.17,58.25,54.17,19.33,13.83,273.5,275.08,37.5,36.83
2017-07-11,32.0,25.0,0.0,314.4,7.0,80.0,19.08,30.0,30.0,28.38,25.25,1006.42,10.0,28.0,28.42,59.75,57.0,19.75,19.08,284.33,281.25,45.67,45.75
2017-07-12,29.0,25.0,0.1,314.4,6.0,73.0,18.54,28.25,28.25,26.83,32.71,1005.75,10.0,26.5,27.17,63.67,58.08,26.75,21.83,282.75,265.25,57.08,44.17
2017-07-13,31.0,24.0,0.0,314.4,7.0,65.0,18.46,28.83,28.83,27.46,33.92,1004.79,10.0,27.08,27.83,60.42,57.17,29.67,23.83,278.5,262.83,37.25,50.83
2017-07-14,30.0,24.0,1.6,288.0,7.0,58.0,19.38,28.58,28.58,26.96,33.46,1004.21,9.54,26.92,27.0,64.25,64.42,28.17,21.83,268.25,263.25,59.58,65.83
2017-07-15,31.0,24.0,0.1,256.8,6.0,51.0,18.71,28.33,28.33,26.83,35.83,1004.71,9.33,26.17,27.42,65.42,59.83,30.33,22.83,265.92,266.5,75.92,79.75
2017-07-16,28.0,23.0,0.7,225.6,6.0,44.0,19.17,27.21,27.21,25.62,33.25,1004.38,8.88,24.92,26.17,69.75,66.33,28.92,18.33,273.92,275.25,97.33,70.58
2017-07-17,29.0,23.0,2.1,288.0,7.0,36.0,19.5,26.75,26.75,25.04,41.33,1003.58,9.75,25.08,25.0,69.92,75.0,32.92,29.5,280.17,272.75,54.5,76.42
2017-07-18,25.0,22.0,15.9,194.4,5.0,29.0,21.0,25.67,25.67,23.42,43.33,1002.42,8.75,23.17,23.67,86.58,86.83,28.17,31.75,273.25,262.67,93.5,94.0
2017-07-19,27.0,22.0,2.6,194.4,5.0,22.0,20.83,26.71,26.71,24.5,41.75,1001.92,9.75,23.33,25.67,85.5,75.33,29.75,30.67,258.0,257.58,93.0,81.42
2017-07-20,29.0,24.0,0.0,256.8,6.0,15.0,20.67,28.29,28.29,26.25,34.71,1002.17,10.0,25.5,26.92,74.67,67.67,26.92,27.08,244.33,245.75,92.58,53.92
2017-07-21,33.0,24.0,0.0,312.0,7.0,7.0,19.96,30.38,30.38,28.29,33.5,1003.42,10.0,27.25,29.25,65.0,57.58,29.08,25.67,250.83,249.75,34.83,34.67
2017-07-22,31.0,25.0,0.0,312.0,7.0,0.0,19.12,29.83,29.83,28.08,32.33,1004.21,10.0,27.42,28.67,61.83,57.0,27.92,25.0,251.92,254.0,38.75,37.83
2017-07-23,31.0,25.0,0.0,312.0,7.0,0.0,19.0,29.5,29.5,27.92,31.42,1004.71,10.0,26.75,29.08,63.33,55.67,27.17,23.83,255.17,253.0,42.75,38.0
2017-07-24,30.0,24.0,0.0,312.0,7.0,0.0,18.96,29.21,29.21,27.54,32.88,1004.71,10.0,26.75,28.33,62.5,58.58,27.58,26.92,259.83,263.0,33.67,47.17
2017-07-25,32.0,24.0,0.0,312.0,7.0,7.0,18.88,29.58,29.58,28.0,31.58,1003.62,10.0,26.83,29.17,62.83,54.5,27.33,24.25,266.75,264.08,22.83,23.25
2017-07-26,32.0,24.0,0.0,312.0,7.0,14.0,19.04,29.88,29.88,28.25,29.58,1004.08,10.0,27.17,29.33,63.0,54.08,25.58,22.83,264.25,261.75,20.5,40.92
2017-07-27,32.0,25.0,0.9,312.0,7.0,22.0,18.75,29.88,29.88,28.33,27.92,1005.04,9.88,27.33,29.33,61.67,53.42,23.75,22.08,264.25,262.67,25.58,42.5
2017-07-28,31.0,25.0,1.7,312.0,6.0,29.0,19.0,30.0,30.0,28.46,26.38,1006.33,9.75,27.67,29.25,60.92,53.25,22.67,20.33,263.0,264.92,37.0,33.08
2017-07-29,32.0,25.0,0.0,312.0,7.0,36.0,18.83,30.29,30.29,28.67,19.96,1007.46,10.0,27.58,29.67,59.42,52.0,17.33,15.33,270.67,272.42,27.5,39.25
2017-07-30,33.0,26.0,0.0,312.0,7.0,43.0,18.96,30.92,30.92,29.33,19.0,1006.88,10.0,28.08,30.25,59.58,49.17,18.42,13.83,286.92,296.58,25.92,45.75
2017-07-31,33.0,26.0,0.0,312.0,7.0,47.0,18.5,31.46,31.46,30.04,18.79,1006.58,10.0,28.92,30.92,54.75,46.58,17.25,14.33,290.5,299.17,39.83,25.83
2017-08-01,33.0,26.0,0.0,309.6,8.0,58.0,18.75,31.92,31.92,30.33,18.67,1006.88,10.0,29.0,31.25,55.33,46.33,16.42,14.83,285.33,280.25,37.5,29.25
2017-08-02,33.0,27.0,0.0,309.6,8.0,65.0,18.75,31.58,31.58,30.04,22.33,1006.75,10.0,29.17,30.83,55.25,47.67,19.17,18.0,283.58,279.58,31.33,27.67
2017-08-03,32.0,26.0,0.0,309.6,7.0,73.0,18.62,30.46,30.46,29.08,25.46,1005.38,10.0,28.25,29.75,57.5,51.0,21.75,20.92,275.67,270.33,28.33,46.67
2017-08-04,30.0,26.0,0.0,309.6,6.0,80.0,18.88,29.83,29.83,28.33,23.75,1003.38,10.0,27.67,28.83,58.92,55.0,21.92,16.58,276.42,293.58,57.0,42.42
2017-08-05,33.0,26.0,0.0,254.4,7.0,87.0,19.17,30.75,30.75,29.08,21.33,1003.17,10.0,28.25,29.83,59.42,52.0,19.83,15.42,296.67,307.5,43.58,69.75
2017-08-06,29.0,26.0,0.0,285.6,7.0,94.0,19.96,29.25,29.25,27.38,15.5,1003.67,10.0,26.83,27.42,66.33,63.17,16.33,9.25,301.33,312.92,66.58,45.75
2017-08-07,33.0,26.0,0.0,309.6,7.0,100.0,19.25,31.58,31.58,29.75,11.58,1004.42,10.0,28.75,30.08,57.17,51.67,10.25,9.58,263.67,226.5,41.58,36.25
2017-08-08,27.0,24.0,20.7,194.4,7.0,100.0,21.33,27.5,27.5,25.5,11.58,1006.08,8.62,25.5,24.33,74.08,81.33,9.08,7.58,268.92,227.5,68.83,68.17
2017-08-09,28.0,24.0,3.6,192.0,7.0,84.0,20.96,27.96,27.96,25.96,11.79,1006.96,9.88,25.75,25.17,72.67,77.0,7.08,12.08,200.08,276.5,65.25,88.75
2017-08-10,30.0,24.0,0.0,309.6,7.0,77.0,20.29,28.92,28.92,26.88,21.04,1006.75,10.0,25.83,27.83,71.17,64.17,18.17,15.25,265.0,263.83,54.42,42.67
2017-08-11,31.0,24.0,2.1,309.6,7.0,69.0,20.21,30.38,30.38,28.29,17.62,1006.67,10.0,27.08,29.08,67.83,57.75,15.92,11.58,281.58,275.5,43.92,47.5
2017-08-12,31.0,25.0,0.7,309.6,7.0,62.0,19.83,29.79,29.79,27.83,20.21,1007.46,9.88,27.42,28.17,64.67,60.92,17.67,15.67,287.33,275.0,49.42,56.83
2017-08-13,29.0,25.0,1.6,285.6,6.0,55.0,20.04,28.58,28.58,26.83,19.62,1008.75,8.75,26.58,26.83,68.67,64.58,17.92,13.75,275.17,269.08,62.5,52.33
2017-08-14,28.0,24.0,0.4,307.2,7.0,47.0,20.29,28.04,28.04,26.12,14.67,1010.08,9.33,25.83,25.92,69.75,70.67,13.17,11.25,302.33,309.83,42.92,47.42
2017-08-15,32.0,24.0,1.7,307.2,6.0,40.0,19.67,29.58,29.58,27.75,14.92,1008.17,9.54,26.83,28.08,62.17,62.42,13.75,10.92,292.92,292.75,33.58,32.33
2017-08-16,32.0,24.0,0.8,307.2,7.0,33.0,20.0,30.08,30.08,28.04,16.12,1006.25,9.75,27.33,28.25,65.08,61.0,14.5,13.08,291.17,293.83,26.83,32.08
2017-08-17,30.0,25.0,2.1,283.2,7.0,26.0,20.0,29.25,29.25,27.42,18.54,1004.04,9.88,26.92,27.67,67.0,63.75,16.0,13.58,298.33,291.08,73.0,54.0
2017-08-18,25.0,23.0,8.3,187.2,5.0,18.0,20.0,25.96,25.96,24.04,25.0,1003.12,9.12,24.33,23.58,76.5,79.17,19.42,18.08,310.33,289.75,91.67,86.17
2017-08-19,24.0,23.0,10.0,184.8,5.0,11.0,20.08,25.29,25.29,23.25,32.83,1002.54,9.0,23.58,22.92,82.25,83.0,21.83,27.58,290.17,277.08,94.75,97.0
2017-08-20,23.0,21.0,9.4,218.4,5.0,4.0,19.21,24.25,24.67,22.25,35.5,1001.96,9.38,22.25,22.25,84.58,80.92,27.5,25.25,259.92,257.42,96.25,62.42
2017-08-21,30.0,21.0,0.0,297.6,7.0,0.0,18.71,27.5,27.75,26.04,20.5,1003.0,10.0,24.5,27.33,70.42,60.58,20.17,12.5,253.67,251.42,39.75,41.17
2017-08-22,32.0,24.0,0.0,278.4,7.0,0.0,19.54,29.33,29.33,27.54,18.38,1004.33,10.0,26.42,28.33,66.83,59.0,15.67,14.25,265.08,268.58,42.42,31.58
2017-08-23,32.0,25.0,0.0,278.4,7.0,3.0,19.67,30.21,30.21,28.33,17.33,1005.62,10.0,27.33,28.92,62.75,56.83,14.75,14.17,292.67,302.08,25.08,28.08
2017-08-24,31.0,25.0,3.5,278.4,7.0,10.0,20.46,30.08,30.08,27.96,20.5,1004.71,9.5,27.42,28.17,63.42,63.5,15.25,15.67,303.58,283.5,32.83,44.83
2017-08-25,30.0,25.0,0.5,213.6,6.0,18.0,20.67,28.79,28.79,26.79,25.71,1003.46,10.0,26.58,26.92,70.17,68.83,21.33,21.25,291.42,276.25,70.0,70.58
2017-08-26,31.0,24.0,0.0,244.8,7.0,25.0,20.88,28.5,28.5,26.46,27.17,1001.79,10.0,25.75,27.17,74.17,68.08,22.75,22.33,287.42,280.33,77.67,37.5
2017-08-27,30.0,24.0,13.0,180.0,7.0,32.0,21.12,28.67,28.67,26.54,28.5,1001.0,9.12,26.25,26.67,72.75,73.5,20.5,20.25,289.08,270.25,58.08,82.25
2017-08-28,26.0,24.0,1.2,148.8,6.0,40.0,21.04,27.08,27.08,25.0,27.38,999.96,9.0,24.92,25.08,80.17,78.92,22.17,21.0,277.75,258.75,96.17,83.5
2017-08-29,29.0,23.0,2.7,244.8,6.0,47.0,20.75,27.67,27.67,25.46,27.5,1001.12,9.75,24.25,26.67,80.17,68.75,22.08,22.0,245.58,234.25,93.0,40.25
2017-08-30,31.0,23.0,0.0,278.4,6.0,54.0,20.0,29.5,29.5,27.38,21.83,1005.42,10.0,26.33,28.33,68.75,61.0,19.5,15.42,241.25,250.67,52.17,35.58
2017-08-31,32.0,24.0,0.0,278.4,7.0,58.0,20.0,30.0,30.0,28.0,18.46,1007.5,10.0,26.92,28.83,65.67,59.25,17.5,13.33,267.33,269.5,15.42,22.83
2017-09-01,32.0,24.0,0.0,278.4,7.0,71.0,19.17,30.33,30.33,28.67,15.33,1008.0,10.0,27.42,28.92,62.75,53.25,14.25,11.17,290.58,290.08,14.17,17.58
2017-09-02,32.0,25.0,0.0,278.4,7.0,79.0,19.0,30.92,30.92,29.29,12.38,1007.46,10.0,28.0,29.42,58.58,50.67,10.75,9.42,276.83,262.42,27.33,28.92
2017-09-03,33.0,25.0,0.0,278.4,7.0,86.0,19.42,31.33,31.33,29.29,15.0,1007.29,10.0,28.33,29.75,56.83,54.42,13.92,10.67,263.17,291.0,23.83,35.08
2017-09-04,33.0,26.0,0.5,278.4,7.0,94.0,19.83,31.25,31.25,29.17,12.54,1008.0,9.88,28.25,29.17,57.33,59.42,11.08,9.75,305.92,326.92,20.67,32.67
2017-09-05,33.0,26.0,0.3,278.4,7.0,100.0,20.29,31.71,31.71,29.29,13.88,1007.62,9.83,28.42,29.42,61.92,57.67,10.92,12.17,327.0,325.33,33.25,25.58
2017-09-06,31.0,25.0,15.7,278.4,6.0,100.0,21.38,30.79,30.79,28.29,13.5,1007.08,8.54,27.08,28.08,68.92,65.75,11.67,7.08,339.17,247.42,38.17,28.67
2017-09-07,33.0,25.0,2.3,278.4,7.0,83.0,21.04,32.17,32.17,29.5,9.08,1006.75,9.88,28.17,29.33,65.08,59.08,6.5,8.25,227.0,83.92,34.0,30.5
2017-09-08,32.0,25.0,0.0,244.8,7.0,76.0,21.33,32.25,32.25,29.46,8.71,1006.96,10.0,28.33,29.08,64.5,60.5,5.33,9.67,156.5,120.67,19.5,36.0
2017-09-09,32.0,25.0,0.0,278.4,7.0,68.0,20.83,31.92,31.92,29.25,10.71,1006.71,10.0,27.75,29.75,68.17,55.42,9.25,8.5,151.75,130.33,23.5,36.67
2017-09-10,33.0,25.0,0.0,278.4,7.0,61.0,20.67,31.79,31.79,29.46,13.54,1007.29,10.0,28.25,29.67,64.17,56.83,11.92,11.25,131.08,115.25,18.08,35.08
2017-09-11,32.0,25.0,0.5,278.4,7.0,53.0,21.58,31.33,31.33,28.58,15.75,1008.38,9.75,27.92,28.67,67.5,65.75,13.92,13.17,109.58,120.75,29.83,29.5
2017-09-12,33.0,25.0,0.4,278.4,7.0,46.0,21.04,31.71,31.71,29.12,12.04,1008.96,9.88,27.67,29.67,68.33,59.42,9.92,10.25,132.42,125.92,29.5,40.17
2017-09-13,34.0,25.0,0.0,278.4,7.0,38.0,20.58,32.21,32.21,29.92,9.21,1008.75,10.0,28.25,30.25,63.75,53.83,8.42,6.92,169.75,165.08,20.92,47.58
2017-09-14,32.0,26.0,2.2,244.8,7.0,31.0,20.38,30.75,30.75,28.58,12.96,1008.17,9.67,27.92,28.67,64.25,59.83,11.58,9.83,232.25,276.25,56.25,48.42
2017-09-15,29.0,25.0,5.5,211.2,6.0,23.0,19.71,28.92,28.92,27.25,16.58,1006.75,9.21,26.67,27.25,63.75,65.0,13.25,12.83,252.0,268.92,85.25,54.08
2017-09-16,32.0,24.0,0.0,278.4,7.0,16.0,19.71,29.96,29.96,28.17,13.42,1005.75,10.0,27.0,28.42,64.0,59.5,12.08,10.5,277.08,245.92,22.08,41.92
2017-09-17,30.0,24.0,2.7,211.2,7.0,8.0,20.33,29.21,29.21,27.17,19.83,1006.08,10.0,27.0,27.0,67.92,67.33,13.83,18.58,255.75,254.75,47.5,80.75
2017-09-18,29.0,23.0,0.6,146.4,7.0,0.0,19.83,27.67,27.67,25.83,30.12,1006.96,9.0,25.0,26.58,74.5,66.33,25.42,23.0,257.83,266.5,80.58,57.67
2017-09-19,30.0,23.0,0.0,211.2,7.0,0.0,19.42,28.29,28.29,26.46,29.46,1006.0,10.0,25.92,26.92,67.08,63.92,24.58,23.25,259.67,258.08,43.5,43.75
2017-09-20,29.0,23.0,0.0,211.2,7.0,0.0,19.96,27.71,27.71,25.79,28.17,1005.0,10.0,25.42,26.08,70.08,71.25,22.58,23.5,249.75,251.42,60.42,60.42
2017-09-21,28.0,23.0,0.0,177.6,6.0,0.0,20.29,27.71,27.71,25.71,22.0,1005.58,10.0,25.5,25.92,72.33,73.25,21.67,15.17,257.5,281.25,65.25,62.17
2017-09-22,31.0,23.0,0.5,211.2,7.0,7.0,19.79,29.12,29.12,27.29,13.58,1007.46,9.88,26.08,27.75,68.92,61.33,12.67,9.58,290.83,311.83,40.58,43.83
2017-09-23,31.0,24.0,0.1,278.4,7.0,14.0,19.79,30.33,30.33,28.42,10.33,1008.96,10.0,27.08,28.5,63.67,58.67,9.17,7.92,308.83,252.67,29.17,32.33
2017-09-24,32.0,24.0,0.0,278.4,7.0,22.0,19.54,30.54,30.54,28.75,13.29,1008.71,10.0,27.5,28.75,61.42,55.58,9.83,12.42,336.0,330.25,10.83,20.83
2017-09-25,32.0,25.0,1.3,244.8,7.0,30.0,19.71,30.04,30.04,28.12,15.38,1007.33,9.83,27.67,28.25,60.92,61.42,12.67,12.08,333.42,253.25,50.67,27.75
2017-09-26,31.0,25.0,10.0,278.4,6.0,37.0,20.38,30.25,30.25,28.12,12.79,1007.0,8.75,27.17,28.08,64.92,61.5,11.0,7.33,222.75,193.58,33.0,31.25
2017-09-27,32.0,25.0,1.3,244.8,6.0,45.0,20.12,30.46,30.46,28.33,14.46,1006.96,9.67,27.42,28.83,65.0,59.08,11.33,11.5,233.42,266.58,59.33,48.5
2017-09-28,31.0,25.0,7.2,244.8,6.0,52.0,20.79,29.62,29.62,27.42,16.21,1006.42,9.29,27.17,27.17,66.83,68.17,11.33,13.25,279.42,179.75,43.83,58.17
2017-09-29,31.0,24.0,1.9,278.4,6.0,60.0,20.58,29.33,29.33,27.17,13.33,1006.71,9.46,26.33,27.17,72.08,66.42,9.42,12.08,310.5,182.33,61.67,44.25
2017-09-30,30.0,25.0,1.1,177.6,6.0,67.0,20.29,29.42,29.42,27.33,8.83,1008.08,8.0,26.83,27.17,64.33,66.08,7.08,7.17,14.67,260.67,65.25,75.25
2017-10-01,33.0,26.0,0.3,278.4,7.0,72.0,19.62,31.25,31.25,29.33,8.62,1007.58,9.96,28.25,29.5,60.17,53.92,7.25,6.58,309.92,197.58,37.25,32.75
2017-10-02,31.0,25.0,8.1,244.8,6.0,79.0,20.54,30.42,30.42,28.12,8.38,1007.04,9.04,27.5,27.58,63.75,65.0,7.92,4.83,266.75,188.83,39.83,41.83
2017-10-03,31.0,25.0,3.1,278.4,7.0,87.0,20.75,30.83,30.83,28.5,6.92,1007.5,9.88,27.5,28.08,64.25,63.25,4.92,6.42,153.58,102.42,29.17,34.08
2017-10-04,32.0,25.0,4.4,278.4,6.0,94.0,20.21,30.83,30.83,28.79,9.96,1007.67,9.62,27.58,28.75,63.75,58.08,8.25,8.25,185.92,59.58,31.5,45.17
2017-10-05,31.0,25.0,2.9,278.4,6.0,100.0,19.96,30.75,30.75,28.75,6.12,1006.67,9.88,27.92,28.33,60.67,59.17,5.0,5.08,215.75,62.83,49.08,53.5
2017-10-06,26.0,25.0,0.1,278.4,7.0,100.0,20.88,28.0,28.0,26.0,4.0,1007.25,9.96,25.17,25.5,71.0,71.17,2.08,4.92,167.33,115.92,35.5,34.75
2017-10-07,31.0,25.0,3.4,244.8,6.0,84.0,21.04,30.5,30.5,28.08,8.75,1006.79,9.75,27.25,27.83,67.75,65.83,6.17,7.75,100.67,111.58,43.33,43.08
2017-10-08,32.0,24.0,2.3,139.2,6.0,77.0,21.25,30.79,30.79,28.25,6.62,1006.62,9.67,27.08,28.25,70.5,63.42,5.67,5.25,158.67,249.0,45.08,53.83
2017-10-09,32.0,25.0,10.1,139.2,7.0,70.0,21.0,30.75,30.75,28.33,8.12,1005.92,9.0,27.42,28.17,67.0,64.33,6.67,5.83,187.17,184.17,43.0,77.58
2017-10-10,32.0,25.0,14.3,139.2,6.0,62.0,21.08,31.0,31.0,28.46,6.04,1005.92,8.88,27.58,28.0,66.67,65.0,3.17,4.92,235.83,243.33,66.17,59.25
2017-10-11,33.0,24.0,6.7,208.8,6.0,55.0,20.42,31.12,31.12,28.88,5.83,1006.46,9.5,27.17,29.08,66.42,56.33,5.5,3.33,306.17,221.08,37.0,33.08
2017-10-12,33.0,25.0,0.0,208.8,7.0,48.0,19.71,31.29,31.29,29.29,6.08,1006.75,10.0,28.17,29.08,59.33,54.92,4.25,6.17,221.75,340.0,24.58,41.0
2017-10-13,31.0,26.0,0.1,208.8,7.0,41.0,19.88,31.04,31.04,28.92,8.33,1005.88,10.0,28.08,28.33,57.17,61.33,5.75,8.25,299.0,318.83,40.58,41.5
2017-10-14,31.0,25.0,3.9,208.8,7.0,33.0,20.79,30.75,30.75,28.33,9.83,1005.92,9.62,27.42,28.0,65.0,65.0,7.58,8.25,336.42,183.42,24.75,39.5
2017-10-15,31.0,25.0,5.5,208.8,7.0,26.0,21.0,30.71,30.71,28.25,11.54,1006.71,9.5,27.5,27.92,66.33,65.0,7.75,9.75,345.25,177.67,39.33,22.25
2017-10-16,32.0,25.0,0.0,208.8,7.0,19.0,18.96,30.46,30.46,28.96,11.33,1007.42,10.0,27.67,28.5,59.58,53.17,10.25,9.0,243.25,124.08,10.75,7.25
2017-10-17,32.0,24.0,0.0,208.8,7.0,12.0,16.62,29.62,29.62,28.79,14.62,1007.38,10.0,27.58,28.0,51.67,44.67,12.33,11.58,299.33,279.33,4.92,3.75
2017-10-18,32.0,23.0,0.0,208.8,7.0,4.0,13.96,28.38,28.38,28.08,15.25,1007.08,10.0,26.42,27.5,42.5,43.25,13.83,10.58,333.83,260.33,0.25,6.58
2017-10-19,31.0,22.0,0.0,208.8,7.0,0.0,13.75,27.71,27.71,27.38,13.79,1006.71,10.0,25.92,27.25,44.25,43.92,12.0,9.33,325.25,309.58,12.5,7.83
2017-10-20,31.0,24.0,0.0,208.8,7.0,0.0,16.67,28.62,28.62,27.75,12.21,1007.67,10.0,26.58,27.58,51.83,51.58,9.67,10.33,289.33,272.92,18.58,25.08
2017-10-21,32.0,24.0,0.0,208.8,7.0,3.0,15.54,28.42,28.42,27.71,15.38,1008.25,10.0,26.75,28.0,46.25,50.17,11.08,12.0,256.42,247.58,39.58,22.92
2017-10-22,32.0,24.0,2.1,172.8,7.0,10.0,18.79,29.5,29.5,27.79,12.0,1008.79,9.75,26.83,28.0,56.58,61.17,13.08,6.0,257.83,284.75,35.33,33.17
2017-10-23,32.0,24.0,3.1,208.8,7.0,17.0,19.67,30.29,30.29,28.5,10.75,1010.08,9.62,27.5,28.08,60.67,59.58,7.42,9.5,237.67,35.33,30.75,28.08
2017-10-24,32.0,24.0,0.0,208.8,7.0,25.0,15.38,28.67,28.67,28.33,10.88,1012.58,10.0,27.17,27.5,55.0,39.25,11.25,6.5,17.17,35.67,14.83,5.08
2017-10-25,31.0,24.0,0.0,208.8,7.0,32.0,15.71,28.21,28.21,27.5,11.0,1013.92,10.0,26.58,27.08,44.25,54.75,7.58,10.33,48.17,78.08,21.42,24.17
2017-10-26,31.0,23.0,0.0,208.8,7.0,39.0,17.54,28.04,28.04,26.88,11.71,1014.29,10.0,26.0,26.42,63.42,51.92,9.92,10.08,102.0,124.25,11.25,14.67
2017-10-27,32.0,23.0,0.0,208.8,7.0,46.0,15.29,28.62,28.62,28.21,6.25,1013.25,10.0,26.25,28.17,49.25,44.33,5.25,5.33,95.5,89.5,9.83,31.17
2017-10-28,30.0,24.0,0.0,208.8,7.0,54.0,15.67,28.0,28.0,27.38,9.38,1013.33,10.0,26.5,26.0,52.42,46.83,7.33,8.42,100.92,34.33,11.42,9.67
2017-10-29,30.0,22.0,0.0,208.8,7.0,61.0,14.25,26.83,26.88,26.33,12.12,1014.25,10.0,25.17,25.75,48.67,48.0,10.5,9.83,61.0,61.08,7.17,15.58
